Time	App_Name	BG_App_Cnt	Daylight	
2021-09-10 18:10:28.449787	TopTracker.exe	8	Evening
2021-09-10 18:10:28.643270	opera.exe	8	Evening
2021-09-10 18:15:07.658382	TopTracker.exe	8	Evening
2021-09-10 18:15:07.755123	opera.exe	8	Evening
2021-09-10 18:15:26.440172	brave.exe	8	Evening
2021-09-10 18:15:29.649593	opera.exe	8	Evening
2021-09-10 18:20:14.136643	TopTracker.exe	7	Evening
2021-09-10 18:20:14.242361	opera.exe	7	Evening
2021-09-10 18:23:59.254838	opera.exe	7	Evening
2021-09-10 18:24:00.733884	opera.exe	7	Evening
2021-09-10 18:25:25.230999	TopTracker.exe	7	Evening
2021-09-10 18:25:25.335719	opera.exe	7	Evening
2021-09-10 18:26:46.765034	opera.exe	7	Evening
2021-09-10 18:26:48.225130	opera.exe	7	Evening
2021-09-10 18:27:05.991661	dwm.exe	7	Evening
2021-09-10 18:27:20.046087	opera.exe	7	Evening
2021-09-10 18:30:20.200482	TopTracker.exe	7	Evening
2021-09-10 18:30:20.320164	opera.exe	7	Evening
2021-09-10 18:31:55.215481	Zoom.exe	7	Evening
2021-09-10 18:31:56.915934	opera.exe	7	Evening
2021-09-10 18:32:10.841730	Zoom.exe	7	Evening
2021-09-10 18:32:10.902568	dwm.exe	7	Evening
2021-09-10 18:32:17.517883	opera.exe	7	Evening
2021-09-10 18:32:17.628589	Zoom.exe	7	Evening
2021-09-10 18:32:23.762252	opera.exe	7	Evening
2021-09-10 18:32:28.858649	Zoom.exe	7	Evening
2021-09-10 18:33:15.546125	opera.exe	7	Evening
2021-09-10 18:33:56.493109	Zoom.exe	7	Evening
2021-09-10 18:34:03.209764	opera.exe	7	Evening
2021-09-10 18:34:09.369667	opera.exe	7	Evening
2021-09-10 18:34:13.467414	opera.exe	7	Evening
2021-09-10 18:34:17.472322	opera.exe	7	Evening
2021-09-10 18:34:27.135244	dwm.exe	7	Evening
2021-09-10 18:34:28.140803	opera.exe	7	Evening
2021-09-10 18:35:23.950022	TopTracker.exe	7	Evening
2021-09-10 18:35:24.059244	opera.exe	7	Evening
2021-09-10 18:37:07.619719	opera.exe	7	Evening
2021-09-10 18:37:14.995120	opera.exe	7	Evening
2021-09-10 18:38:02.925001	opera.exe	7	Evening
2021-09-10 18:38:04.731114	opera.exe	7	Evening
2021-09-10 18:39:17.985031	opera.exe	7	Evening
2021-09-10 18:39:19.325099	opera.exe	7	Evening
2021-09-10 18:40:14.522811	TopTracker.exe	7	Evening
2021-09-10 18:40:14.646482	opera.exe	7	Evening
2021-09-10 18:40:40.482700	Zoom.exe	7	Evening
2021-09-10 18:40:40.597494	opera.exe	7	Evening
2021-09-10 18:40:40.643370	Zoom.exe	7	Evening
2021-09-10 18:40:50.491209	opera.exe	7	Evening
2021-09-10 18:41:04.160775	opera.exe	7	Evening
2021-09-10 18:41:06.009271	opera.exe	7	Evening
2021-09-10 18:41:32.540335	explorer.exe	7	Evening
2021-09-10 18:41:56.758692	explorer.exe	7	Evening
2021-09-10 18:41:57.347444	TextLogger.exe	7	Evening
2021-09-10 18:42:03.704050	explorer.exe	7	Evening
2021-09-10 18:42:10.491569	opera.exe	7	Evening
2021-09-10 18:42:15.332362	explorer.exe	7	Evening
2021-09-10 18:42:16.259166	Skype.exe	7	Evening
2021-09-10 18:42:50.820599	SnippingTool.exe	7	Evening
2021-09-10 18:42:52.088721	notepad.exe	7	Evening
2021-09-10 18:42:53.746188	explorer.exe	7	Evening
2021-09-10 18:42:55.260650	explorer.exe	7	Evening
2021-09-10 18:44:57.230925	firefox.exe	7	Evening
2021-09-10 18:44:58.062183	explorer.exe	7	Evening
2021-09-10 18:45:08.924158	TopTracker.exe	7	Evening
2021-09-10 18:45:09.049210	explorer.exe	7	Evening
2021-09-10 18:45:10.140319	explorer.exe	7	Evening
2021-09-10 18:45:10.532897	opera.exe	7	Evening
2021-09-10 18:45:49.193687	brave.exe	7	Evening
2021-09-10 18:45:53.612244	opera.exe	7	Evening
2021-09-10 18:47:34.594179	Zoom.exe	7	Evening
2021-09-10 18:47:36.367152	opera.exe	7	Evening
2021-09-10 18:49:16.298322	explorer.exe	7	Evening
2021-09-10 18:49:16.556631	opera.exe	7	Evening
2021-09-10 18:50:07.751771	TopTracker.exe	7	Evening
2021-09-10 18:50:07.861477	opera.exe	7	Evening
2021-09-10 18:50:13.735774	brave.exe	7	Evening
2021-09-10 18:50:17.103772	brave.exe	7	Evening
2021-09-10 18:50:22.525284	brave.exe	7	Evening
2021-09-10 18:50:46.948986	brave.exe	7	Evening
2021-09-10 18:50:51.700284	brave.exe	7	Evening
2021-09-10 18:51:13.485051	brave.exe	7	Evening
2021-09-10 18:51:16.367341	brave.exe	7	Evening
2021-09-10 18:51:36.478579	brave.exe	7	Evening
2021-09-10 18:51:40.290389	brave.exe	7	Evening
2021-09-10 18:52:03.504333	brave.exe	7	Evening
2021-09-10 18:52:06.557171	brave.exe	7	Evening
2021-09-10 18:52:34.298011	brave.exe	7	Evening
2021-09-10 18:52:37.380770	brave.exe	7	Evening
2021-09-10 18:53:02.607333	brave.exe	7	Evening
2021-09-10 18:53:05.476662	brave.exe	7	Evening
2021-09-10 18:53:26.682971	explorer.exe	7	Evening
2021-09-10 18:53:27.615478	opera.exe	7	Evening
2021-09-10 18:53:34.203866	TopTracker.exe	7	Evening
2021-09-10 18:53:36.404981	brave.exe	7	Evening
2021-09-10 18:53:36.924591	TextLogger.exe	7	Evening
2021-09-13 11:06:22.237261	TextLogger.exe	5	Afternoon
2021-09-13 11:06:24.209995	TextLogger.exe	5	Afternoon
2021-09-13 11:06:29.293398	TextLogger.exe	5	Afternoon
2021-09-13 11:06:35.843882	explorer.exe	5	Afternoon
2021-09-13 11:06:37.555317	opera.exe	5	Afternoon
2021-09-13 11:06:46.315883	TopTracker.exe	5	Afternoon
2021-09-13 11:07:19.863191	opera.exe	5	Afternoon
2021-09-13 11:07:23.652060	Skype.exe	5	Afternoon
2021-09-13 11:07:28.024371	opera.exe	5	Afternoon
2021-09-13 11:07:32.641028	TopTracker.exe	5	Afternoon
2021-09-13 11:07:41.143295	explorer.exe	5	Afternoon
2021-09-13 11:07:41.593093	TopTracker.exe	5	Afternoon
2021-09-13 11:07:43.905909	TextLogger.exe	5	Afternoon
2021-09-13 11:07:45.610353	TopTracker.exe	5	Afternoon
2021-09-13 11:07:48.951419	TextLogger.exe	5	Afternoon
2021-09-13 11:08:14.032368	TopTracker.exe	5	Afternoon
2021-09-13 11:08:14.628767	opera.exe	5	Afternoon
2021-09-13 11:08:16.396042	explorer.exe	5	Afternoon
2021-09-13 11:08:16.825895	TopTracker.exe	5	Afternoon
2021-09-13 11:08:59.362168	opera.exe	5	Afternoon
2021-09-13 11:09:01.603175	explorer.exe	5	Afternoon
2021-09-13 11:09:07.302937	opera.exe	5	Afternoon
2021-09-13 11:09:40.994859	TopTracker.exe	5	Afternoon
2021-09-13 11:09:53.034667	Skype.exe	5	Afternoon
2021-09-13 11:09:54.517702	TopTracker.exe	5	Afternoon
2021-09-13 11:09:55.000411	TextLogger.exe	5	Afternoon
2021-09-13 11:10:59.035261	TopTracker.exe	5	Afternoon
2021-09-13 11:10:59.164915	TextLogger.exe	5	Afternoon
2021-09-13 11:10:59.781267	opera.exe	5	Afternoon
2021-09-13 11:11:15.137211	Skype.exe	5	Afternoon
2021-09-13 11:11:42.653642	opera.exe	5	Afternoon
2021-09-13 11:12:20.861489	Skype.exe	5	Afternoon
2021-09-13 11:12:22.858152	opera.exe	5	Afternoon
2021-09-13 11:14:11.508658	TextLogger.exe	5	Afternoon
2021-09-13 11:14:12.382323	opera.exe	5	Afternoon
2021-09-13 11:14:12.945817	TopTracker.exe	5	Afternoon
2021-09-13 11:14:14.469742	opera.exe	5	Afternoon
2021-09-13 11:14:17.571455	TopTracker.exe	5	Afternoon
2021-09-13 11:14:20.856668	opera.exe	5	Afternoon
2021-09-13 11:14:21.565770	explorer.exe	5	Afternoon
2021-09-13 11:14:22.551135	ShellExperienceHost.exe	5	Afternoon
2021-09-13 11:14:28.272846	opera.exe	5	Afternoon
2021-09-13 11:14:36.788080	Skype.exe	5	Afternoon
2021-09-13 11:14:42.328768	opera.exe	5	Afternoon
2021-09-13 11:15:08.665697	TopTracker.exe	5	Afternoon
2021-09-13 11:15:10.190622	opera.exe	5	Afternoon
2021-09-13 11:16:02.206549	TopTracker.exe	5	Afternoon
2021-09-13 11:16:02.311269	opera.exe	5	Afternoon
2021-09-13 11:16:59.755684	TopTracker.exe	5	Afternoon
2021-09-13 11:17:00.577487	Skype.exe	5	Afternoon
2021-09-13 11:17:35.300650	opera.exe	5	Afternoon
2021-09-13 11:17:55.422851	TopTracker.exe	5	Afternoon
2021-09-13 11:18:54.223641	opera.exe	5	Afternoon
2021-09-13 11:18:57.105934	Skype.exe	5	Afternoon
2021-09-13 11:18:58.771480	TextLogger.exe	5	Afternoon
2021-09-13 11:19:02.635166	opera.exe	5	Afternoon
2021-09-13 11:19:23.539260	Skype.exe	5	Afternoon
2021-09-13 11:19:27.155592	opera.exe	5	Afternoon
2021-09-13 11:20:40.636132	Skype.exe	5	Afternoon
2021-09-13 11:20:48.864133	opera.exe	5	Afternoon
2021-09-13 11:20:59.133676	TopTracker.exe	5	Afternoon
2021-09-13 11:20:59.259356	opera.exe	5	Afternoon
2021-09-13 11:21:08.339064	TopTracker.exe	5	Afternoon
2021-09-13 11:21:15.168804	Skype.exe	5	Afternoon
2021-09-13 11:21:20.414778	opera.exe	5	Afternoon
2021-09-13 11:21:21.968624	TopTracker.exe	5	Afternoon
2021-09-13 11:22:22.835887	Skype.exe	5	Afternoon
2021-09-13 11:22:28.772017	opera.exe	5	Afternoon
2021-09-13 11:22:30.796603	TopTracker.exe	5	Afternoon
2021-09-13 11:22:32.855100	Skype.exe	5	Afternoon
2021-09-13 11:22:43.881619	TopTracker.exe	5	Afternoon
2021-09-13 11:22:44.548835	TextLogger.exe	5	Afternoon
2021-09-13 11:22:47.344362	Skype.exe	5	Afternoon
2021-09-13 11:22:57.979937	TopTracker.exe	5	Afternoon
2021-09-13 11:23:00.241880	Skype.exe	5	Afternoon
2021-09-13 11:23:01.532427	TextLogger.exe	5	Afternoon
2021-09-13 11:23:03.253825	Skype.exe	5	Afternoon
2021-09-13 11:23:13.095511	opera.exe	5	Afternoon
2021-09-13 11:23:24.178881	TopTracker.exe	5	Afternoon
2021-09-13 11:23:33.772230	Skype.exe	5	Afternoon
2021-09-13 11:23:35.312113	TopTracker.exe	5	Afternoon
2021-09-13 11:23:37.074402	opera.exe	5	Afternoon
2021-09-13 11:23:39.120929	Skype.exe	5	Afternoon
2021-09-13 11:23:40.550114	opera.exe	5	Afternoon
2021-09-13 11:23:43.472295	Skype.exe	5	Afternoon
2021-09-13 11:23:46.418420	opera.exe	5	Afternoon
2021-09-13 11:23:51.739192	Skype.exe	5	Afternoon
2021-09-13 11:23:52.497174	opera.exe	5	Afternoon
2021-09-13 11:24:06.266353	Skype.exe	5	Afternoon
2021-09-13 11:24:08.104439	opera.exe	5	Afternoon
2021-09-13 11:24:10.031287	TextLogger.exe	5	Afternoon
2021-09-13 11:24:10.938860	TopTracker.exe	5	Afternoon
2021-09-13 11:24:11.600091	TextLogger.exe	5	Afternoon
2021-09-13 11:24:11.943175	explorer.exe	5	Afternoon
2021-09-13 11:24:12.471762	Skype.exe	5	Afternoon
2021-09-13 11:24:13.756327	explorer.exe	5	Afternoon
2021-09-13 11:24:15.265293	opera.exe	5	Afternoon
2021-09-13 11:24:18.944457	TopTracker.exe	5	Afternoon
2021-09-13 11:24:32.381531	Skype.exe	5	Afternoon
2021-09-13 11:24:34.033118	TopTracker.exe	5	Afternoon
2021-09-13 11:24:42.850540	TextLogger.exe	5	Afternoon
2021-09-13 11:25:13.153520	Skype.exe	5	Afternoon
2021-09-13 11:25:14.471998	TextLogger.exe	5	Afternoon
2021-09-13 11:25:19.416775	opera.exe	5	Afternoon
2021-09-13 11:25:25.086616	TopTracker.exe	5	Afternoon
2021-09-13 11:25:26.232553	opera.exe	5	Afternoon
2021-09-13 11:25:35.970517	Skype.exe	5	Afternoon
2021-09-13 11:25:36.833210	opera.exe	5	Afternoon
2021-09-13 11:25:37.464523	TopTracker.exe	5	Afternoon
2021-09-13 11:26:00.008248	Skype.exe	5	Afternoon
2021-09-13 11:26:04.942057	opera.exe	5	Afternoon
2021-09-13 11:26:07.945029	TopTracker.exe	5	Afternoon
2021-09-13 11:26:09.065035	explorer.exe	5	Afternoon
2021-09-13 11:26:18.410050	opera.exe	5	Afternoon
2021-09-13 11:28:29.278156	explorer.exe	5	Afternoon
2021-09-13 11:28:29.914456	TopTracker.exe	5	Afternoon
2021-09-13 11:28:31.213982	opera.exe	5	Afternoon
2021-09-13 11:28:32.091634	TopTracker.exe	5	Afternoon
2021-09-13 11:28:39.744182	opera.exe	5	Afternoon
2021-09-13 11:31:06.444952	TopTracker.exe	5	Afternoon
2021-09-13 11:31:06.558647	opera.exe	5	Afternoon
2021-09-13 11:33:53.683818	Skype.exe	5	Afternoon
2021-09-13 11:33:59.865288	opera.exe	5	Afternoon
2021-09-13 11:34:32.832147	explorer.exe	5	Afternoon
2021-09-13 11:34:33.119380	notepad.exe	5	Afternoon
2021-09-13 11:34:35.891968	opera.exe	5	Afternoon
2021-09-13 11:34:40.039877	notepad.exe	5	Afternoon
2021-09-13 11:34:44.407201	Skype.exe	5	Afternoon
2021-09-13 11:35:11.536132	WINWORD.EXE	5	Afternoon
2021-09-13 11:35:12.105089	Skype.exe	5	Afternoon
2021-09-13 11:35:31.911387	WINWORD.EXE	5	Afternoon
2021-09-13 11:35:59.828670	TopTracker.exe	5	Afternoon
2021-09-13 11:36:00.115932	WINWORD.EXE	5	Afternoon
2021-09-13 11:36:21.905046	Skype.exe	5	Afternoon
2021-09-13 11:36:32.013989	TextLogger.exe	7	Afternoon
2021-09-13 11:36:32.093784	Skype.exe	7	Afternoon
2021-09-13 11:39:49.192843	opera.exe	7	Afternoon
2021-09-13 11:40:09.875206	Skype.exe	7	Afternoon
2021-09-13 11:40:13.120563	TopTracker.exe	7	Afternoon
2021-09-13 11:40:13.691039	explorer.exe	7	Afternoon
2021-09-13 11:40:14.897946	TextLogger.exe	7	Afternoon
2021-09-13 11:40:16.970585	TopTracker.exe	7	Afternoon
2021-09-13 11:40:21.673853	Skype.exe	7	Afternoon
2021-09-13 11:40:26.800969	opera.exe	7	Afternoon
2021-09-13 11:40:28.954212	TopTracker.exe	7	Afternoon
2021-09-13 11:40:29.892709	opera.exe	7	Afternoon
2021-09-13 11:40:49.316771	TopTracker.exe	7	Afternoon
2021-09-13 11:40:50.105662	opera.exe	7	Afternoon
2021-09-13 11:40:59.139509	TopTracker.exe	7	Afternoon
2021-09-13 11:40:59.232261	opera.exe	7	Afternoon
2021-09-13 11:41:00.404126	TopTracker.exe	7	Afternoon
2021-09-13 11:41:01.945007	Skype.exe	7	Afternoon
2021-09-13 11:41:08.174352	opera.exe	7	Afternoon
2021-09-13 11:41:15.837871	Skype.exe	7	Afternoon
2021-09-13 11:41:36.667173	opera.exe	8	Afternoon
2021-09-13 11:41:43.330358	explorer.exe	8	Afternoon
2021-09-13 11:41:43.862936	notepad.exe	8	Afternoon
2021-09-13 11:41:46.655477	opera.exe	8	Afternoon
2021-09-13 11:42:52.798625	notepad.exe	8	Afternoon
2021-09-13 11:42:54.798748	opera.exe	8	Afternoon
2021-09-13 11:42:55.942690	Skype.exe	8	Afternoon
2021-09-13 11:42:57.812700	opera.exe	8	Afternoon
2021-09-13 11:45:16.519840	TopTracker.exe	8	Afternoon
2021-09-13 11:45:19.315364	opera.exe	8	Afternoon
2021-09-13 11:45:20.145146	explorer.exe	8	Afternoon
2021-09-13 11:45:20.658772	TextLogger.exe	8	Afternoon
2021-09-13 11:45:28.434982	opera.exe	8	Afternoon
2021-09-13 11:45:59.934762	TopTracker.exe	8	Afternoon
2021-09-13 11:46:00.059430	opera.exe	8	Afternoon
2021-09-13 11:51:02.099886	TopTracker.exe	7	Afternoon
2021-09-13 11:51:02.219565	opera.exe	7	Afternoon
2021-09-13 11:52:31.330316	Skype.exe	7	Afternoon
2021-09-13 11:52:43.787012	opera.exe	7	Afternoon
2021-09-13 11:53:27.161046	Skype.exe	7	Afternoon
2021-09-13 11:53:29.097868	opera.exe	7	Afternoon
2021-09-13 11:53:34.985127	Skype.exe	7	Afternoon
2021-09-13 11:53:39.535960	opera.exe	7	Afternoon
2021-09-13 11:53:40.502377	TopTracker.exe	7	Afternoon
2021-09-13 11:53:41.550583	opera.exe	7	Afternoon
2021-09-13 11:56:08.114716	TopTracker.exe	7	Afternoon
2021-09-13 11:56:08.230407	opera.exe	7	Afternoon
2021-09-13 11:59:58.831863	Skype.exe	7	Afternoon
2021-09-13 12:00:05.819182	opera.exe	7	Afternoon
2021-09-13 12:00:18.404533	TopTracker.exe	7	Afternoon
2021-09-13 12:00:20.977653	TextLogger.exe	7	Afternoon
2021-09-13 12:00:21.722663	TopTracker.exe	7	Afternoon
2021-09-13 12:00:23.673446	opera.exe	7	Afternoon
2021-09-13 12:00:24.689729	Skype.exe	7	Afternoon
2021-09-13 12:00:31.906433	TopTracker.exe	7	Afternoon
2021-09-13 12:00:54.139991	Skype.exe	7	Afternoon
2021-09-13 12:00:58.902258	TopTracker.exe	7	Afternoon
2021-09-13 12:00:59.048865	Skype.exe	7	Afternoon
2021-09-13 12:01:00.055175	TopTracker.exe	7	Afternoon
2021-09-13 12:01:31.965864	opera.exe	7	Afternoon
2021-09-13 12:05:08.023206	Skype.exe	7	Afternoon
2021-09-13 12:05:14.632539	opera.exe	7	Afternoon
2021-09-13 12:05:18.837294	WINWORD.EXE	7	Afternoon
2021-09-13 12:06:13.701607	opera.exe	7	Afternoon
2021-09-13 12:06:26.042612	TopTracker.exe	7	Afternoon
2021-09-13 12:06:26.191215	opera.exe	7	Afternoon
2021-09-13 12:08:18.806123	TextLogger.exe	7	Afternoon
2021-09-13 12:08:19.231985	TopTracker.exe	7	Afternoon
2021-09-13 12:08:20.656177	TextLogger.exe	7	Afternoon
2021-09-13 12:08:21.680439	opera.exe	7	Afternoon
2021-09-13 12:11:26.146245	TopTracker.exe	7	Afternoon
2021-09-13 12:11:26.294848	opera.exe	7	Afternoon
2021-09-13 12:14:06.981232	Skype.exe	7	Afternoon
2021-09-13 12:14:17.077239	opera.exe	7	Afternoon
2021-09-13 12:14:51.605923	TopTracker.exe	7	Afternoon
2021-09-13 12:15:12.277661	Skype.exe	7	Afternoon
2021-09-13 12:15:13.174256	TopTracker.exe	7	Afternoon
2021-09-13 12:15:15.583814	opera.exe	7	Afternoon
2021-09-13 12:15:31.475327	TextLogger.exe	7	Afternoon
2021-09-13 12:15:38.253206	opera.exe	7	Afternoon
2021-09-13 12:16:27.018825	TopTracker.exe	6	Afternoon
2021-09-13 12:16:27.138504	opera.exe	6	Afternoon
2021-09-13 12:17:19.704960	Skype.exe	6	Afternoon
2021-09-13 12:17:25.099538	opera.exe	6	Afternoon
2021-09-13 12:18:03.954652	TopTracker.exe	6	Afternoon
2021-09-13 12:18:05.247198	opera.exe	6	Afternoon
2021-09-13 12:18:09.261464	Skype.exe	6	Afternoon
2021-09-13 12:18:54.398784	TopTracker.exe	6	Afternoon
2021-09-13 12:18:56.569978	TextLogger.exe	6	Afternoon
2021-09-13 12:19:10.003065	TopTracker.exe	6	Afternoon
2021-09-13 12:19:11.067218	Skype.exe	6	Afternoon
2021-09-13 12:19:15.562200	opera.exe	6	Afternoon
2021-09-13 12:19:56.364118	Skype.exe	6	Afternoon
2021-09-13 12:20:05.253344	opera.exe	6	Afternoon
2021-09-13 12:21:25.959567	TopTracker.exe	7	Afternoon
2021-09-13 12:21:26.622795	opera.exe	7	Afternoon
2021-09-13 12:24:50.714128	TopTracker.exe	7	Afternoon
2021-09-13 12:24:51.345442	Skype.exe	7	Afternoon
2021-09-13 12:24:56.349063	TopTracker.exe	7	Afternoon
2021-09-13 12:24:57.462088	opera.exe	7	Afternoon
2021-09-13 12:26:26.347440	TopTracker.exe	7	Afternoon
2021-09-13 12:26:26.500033	opera.exe	7	Afternoon
2021-09-13 12:31:26.271555	TopTracker.exe	7	Afternoon
2021-09-13 12:31:26.900872	opera.exe	7	Afternoon
2021-09-13 12:31:28.899529	TopTracker.exe	7	Afternoon
2021-09-13 12:31:29.625588	opera.exe	7	Afternoon
2021-09-13 12:36:26.639558	TopTracker.exe	7	Afternoon
2021-09-13 12:36:26.787163	opera.exe	7	Afternoon
2021-09-13 12:38:11.807380	Skype.exe	7	Afternoon
2021-09-13 12:38:35.490059	opera.exe	7	Afternoon
2021-09-13 12:41:26.630496	TopTracker.exe	7	Afternoon
2021-09-13 12:41:26.773113	opera.exe	7	Afternoon
2021-09-13 12:42:38.740697	Skype.exe	7	Afternoon
2021-09-13 12:42:45.439787	opera.exe	7	Afternoon
2021-09-13 12:45:42.389703	TextLogger.exe	7	Afternoon
2021-09-13 12:45:49.345093	opera.exe	7	Afternoon
2021-09-13 12:46:34.537266	TopTracker.exe	7	Afternoon
2021-09-13 12:46:34.652957	opera.exe	7	Afternoon
2021-09-13 12:51:28.470397	TopTracker.exe	7	Afternoon
2021-09-13 12:51:28.615010	opera.exe	7	Afternoon
2021-09-13 12:56:30.071029	TopTracker.exe	7	Afternoon
2021-09-13 12:56:30.210655	opera.exe	7	Afternoon
2021-09-13 12:57:15.422775	TopTracker.exe	7	Afternoon
2021-09-13 12:57:17.207005	opera.exe	7	Afternoon
2021-09-13 12:57:20.529124	TopTracker.exe	7	Afternoon
2021-09-13 12:57:28.999475	opera.exe	7	Afternoon
2021-09-13 13:01:27.687313	TopTracker.exe	7	Afternoon
2021-09-13 13:01:27.800011	opera.exe	7	Afternoon
2021-09-13 13:06:30.428893	TopTracker.exe	7	Afternoon
2021-09-13 13:06:31.012334	opera.exe	7	Afternoon
2021-09-13 13:07:54.007436	Skype.exe	7	Afternoon
2021-09-13 13:08:00.525010	TopTracker.exe	7	Afternoon
2021-09-13 13:08:03.386365	opera.exe	7	Afternoon
2021-09-13 13:11:09.995445	Skype.exe	7	Afternoon
2021-09-13 13:11:15.298259	opera.exe	7	Afternoon
2021-09-13 13:11:28.518911	TopTracker.exe	7	Afternoon
2021-09-13 13:11:28.689456	opera.exe	7	Afternoon
2021-09-13 13:15:55.593851	TextLogger.exe	7	Afternoon
2021-09-13 13:16:26.200022	opera.exe	8	Afternoon
2021-09-13 13:16:27.582326	TopTracker.exe	8	Afternoon
2021-09-13 13:16:27.682074	opera.exe	8	Afternoon
2021-09-13 13:20:21.234627	notepad.exe	8	Afternoon
2021-09-13 13:20:22.687742	opera.exe	8	Afternoon
2021-09-13 13:21:26.939955	TopTracker.exe	7	Afternoon
2021-09-13 13:21:27.028718	opera.exe	7	Afternoon
2021-09-13 13:22:29.036931	Skype.exe	7	Afternoon
2021-09-13 13:22:37.344720	opera.exe	7	Afternoon
2021-09-13 13:25:15.342393	Skype.exe	7	Afternoon
2021-09-13 13:25:27.395218	opera.exe	7	Afternoon
2021-09-13 13:26:24.790813	Skype.exe	7	Afternoon
2021-09-13 13:26:31.230259	opera.exe	7	Afternoon
2021-09-13 13:26:32.489689	TopTracker.exe	7	Afternoon
2021-09-13 13:26:32.606402	opera.exe	7	Afternoon
2021-09-13 13:27:52.228184	TopTracker.exe	7	Afternoon
2021-09-13 13:27:53.626959	opera.exe	7	Afternoon
2021-09-13 13:28:27.086403	Skype.exe	7	Afternoon
2021-09-13 13:28:31.169638	opera.exe	7	Afternoon
2021-09-13 13:29:15.463486	Skype.exe	7	Afternoon
2021-09-13 13:29:18.840486	opera.exe	7	Afternoon
2021-09-13 13:29:57.593318	TopTracker.exe	7	Afternoon
2021-09-13 13:29:58.730899	opera.exe	7	Afternoon
2021-09-13 13:31:39.007574	TopTracker.exe	7	Afternoon
2021-09-13 13:31:39.154345	opera.exe	7	Afternoon
2021-09-13 13:34:57.959672	Skype.exe	7	Afternoon
2021-09-13 13:36:27.655060	TopTracker.exe	7	Afternoon
2021-09-13 13:36:27.771748	Skype.exe	7	Afternoon
2021-09-13 13:36:31.470805	opera.exe	7	Afternoon
2021-09-13 13:41:25.307882	Skype.exe	7	Afternoon
2021-09-13 13:41:29.156016	TopTracker.exe	7	Afternoon
2021-09-13 13:41:29.597837	Skype.exe	7	Afternoon
2021-09-13 13:41:30.467015	opera.exe	7	Afternoon
2021-09-13 13:44:05.318760	WINWORD.EXE	7	Afternoon
2021-09-13 13:44:08.361622	opera.exe	7	Afternoon
2021-09-13 13:44:08.644866	notepad.exe	7	Afternoon
2021-09-13 13:44:10.152834	opera.exe	7	Afternoon
2021-09-13 13:46:31.377253	TopTracker.exe	6	Afternoon
2021-09-13 13:46:31.492945	opera.exe	6	Afternoon
2021-09-13 13:46:33.490603	explorer.exe	6	Afternoon
2021-09-13 13:46:34.527828	TextLogger.exe	6	Afternoon
2021-09-13 13:46:44.578956	opera.exe	6	Afternoon
2021-09-13 13:51:28.761158	TopTracker.exe	6	Afternoon
2021-09-13 13:51:28.910764	opera.exe	6	Afternoon
2021-09-13 13:56:29.151026	TopTracker.exe	6	Afternoon
2021-09-13 13:56:29.296638	opera.exe	6	Afternoon
2021-09-13 14:04:04.644206	Skype.exe	6	Afternoon
2021-09-13 14:04:10.133530	opera.exe	6	Afternoon
2021-09-13 14:06:29.554770	TopTracker.exe	6	Afternoon
2021-09-13 14:06:29.716337	opera.exe	6	Afternoon
2021-09-13 14:11:28.018787	TopTracker.exe	6	Afternoon
2021-09-13 14:11:28.176366	opera.exe	6	Afternoon
2021-09-13 14:11:38.073904	Skype.exe	6	Afternoon
2021-09-13 14:11:38.932607	opera.exe	6	Afternoon
2021-09-13 14:16:08.264514	Skype.exe	6	Afternoon
2021-09-13 14:16:12.743540	opera.exe	6	Afternoon
2021-09-13 14:16:14.614536	Skype.exe	6	Afternoon
2021-09-13 14:16:15.204957	opera.exe	6	Afternoon
2021-09-13 14:16:17.435993	Skype.exe	6	Afternoon
2021-09-13 14:16:19.072617	opera.exe	6	Afternoon
2021-09-13 14:16:26.508735	TopTracker.exe	6	Afternoon
2021-09-13 14:16:26.625433	opera.exe	6	Afternoon
2021-09-13 14:16:47.676142	TextLogger.exe	6	Afternoon
2021-09-13 14:17:00.485893	opera.exe	6	Afternoon
2021-09-13 14:17:02.194324	TextLogger.exe	6	Afternoon
2021-09-13 14:17:03.088933	opera.exe	6	Afternoon
2021-09-13 14:21:34.401544	TopTracker.exe	6	Afternoon
2021-09-13 14:21:34.522222	opera.exe	6	Afternoon
2021-09-13 14:25:31.432810	Skype.exe	6	Afternoon
2021-09-13 14:25:32.337392	opera.exe	6	Afternoon
2021-09-13 14:26:40.709590	TopTracker.exe	6	Afternoon
2021-09-13 14:26:40.878139	opera.exe	6	Afternoon
2021-09-13 14:31:28.969889	TopTracker.exe	6	Afternoon
2021-09-13 14:31:29.155393	opera.exe	6	Afternoon
2021-09-13 14:36:55.994546	TopTracker.exe	6	Afternoon
2021-09-13 14:36:56.112231	opera.exe	6	Afternoon
2021-09-13 14:41:30.310128	TopTracker.exe	6	Afternoon
2021-09-13 14:41:30.468703	opera.exe	6	Afternoon
2021-09-13 14:44:03.672094	Skype.exe	6	Afternoon
2021-09-13 14:44:12.249162	opera.exe	6	Afternoon
2021-09-13 14:44:41.209733	Skype.exe	6	Afternoon
2021-09-13 14:44:51.842305	opera.exe	6	Afternoon
2021-09-13 14:45:27.675500	Skype.exe	6	Afternoon
2021-09-13 14:45:37.409475	opera.exe	6	Afternoon
2021-09-13 14:46:27.952343	TopTracker.exe	6	Afternoon
2021-09-13 14:46:28.095964	opera.exe	6	Afternoon
